cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.6829,0.0,0.3672,0.7041,0.925,0.925,5.875,0.6199,0.0855,0.0861,1.8072,1.3e-05,1640.691,0.098788,0.808922,0.002872,0.0,14.0276460647583,False,0.25,0.25,0.25,0.25,0.3672,0.0,0.0
2,GSM8K,fixed_grpo,0.19728,0.0,0.2094,0.5496,0.85,0.85,3.35,0.7345,0.0766,0.0692,2.2036,1.8e-05,1640.691,0.099274,0.813049,0.002866,0.0,13.947684288024902,False,0.25,0.25,0.25,0.25,0.2094,0.0,0.0
3,GSM8K,fixed_grpo,0.30364,0.0,0.0922,0.3015,0.625,0.625,1.475,0.8369,0.0635,0.0527,2.4161,2.3e-05,1640.691,0.102871,0.842229,0.003008,0.0,14.208407402038574,False,0.25,0.25,0.25,0.25,0.0922,0.0,0.0
4,GSM8K,fixed_grpo,0.45476,0.0,0.0203,0.0727,0.175,0.175,0.325,0.9941,0.0254,0.0005,2.6247,3e-05,1640.691,0.107548,0.880531,0.003143,0.0,14.108017921447754,False,0.25,0.25,0.25,0.25,0.0203,0.0,0.0
5,GSM8K,fixed_grpo,0.55647,0.0,0.0187,0.0664,0.15,0.15,0.3,0.9937,0.0037,0.0004,2.4317,3.6e-05,1640.691,0.112187,0.918118,0.003332,0.0,13.89432144165039,False,0.25,0.25,0.25,0.25,0.0187,0.0,0.0
6,Code,fixed_grpo,0.84847,0.075,0.1578,0.3967,0.675,0.675,2.425,0.815,0.0779,0.035,1.9067,4.3e-05,1640.691,0.117721,0.962838,0.003573,0.0,12.44632339477539,False,0.25,0.25,0.25,0.25,0.0938,0.1578,0.0
7,Code,fixed_grpo,1.36818,0.30938,0.1766,0.4216,0.625,0.625,2.675,0.7913,0.0922,0.0374,1.8214,5.3e-05,1640.691,0.118426,0.968448,0.003615,0.0,13.163924217224121,False,0.25,0.25,0.25,0.25,0.3281,0.1766,0.0
8,Code,fixed_grpo,1.13898,0.22031,0.1641,0.414,0.65,0.65,2.575,0.8161,0.0789,0.0337,1.9602,6e-05,1640.691,0.119288,0.975284,0.003671,0.0,12.680106163024902,False,0.25,0.25,0.25,0.25,0.2391,0.1641,0.0
9,Code,fixed_grpo,1.31999,0.25938,0.1578,0.4032,0.65,0.65,2.4,0.8117,0.0867,0.0366,1.9058,6.7e-05,1640.691,0.119677,0.978333,0.003701,0.0,13.177957534790039,False,0.25,0.25,0.25,0.25,0.2781,0.1578,0.0
10,Code,fixed_grpo,1.24664,0.21094,0.1578,0.4168,0.7,0.7,2.5,0.8245,0.0773,0.0339,1.9649,7.3e-05,1640.691,0.119934,0.980384,0.003716,0.0,12.23255443572998,False,0.25,0.25,0.25,0.25,0.2297,0.1578,0.0
11,MedicalMC,fixed_grpo,1.06143,0.22109,0.1219,0.3914,0.8,0.8,1.95,0.4974,0.0301,0.1644,2.2343,8e-05,1640.691,0.120114,0.981784,0.003731,0.0,13.392152786254883,False,0.25,0.25,0.25,0.25,0.4016,0.2172,0.1219
12,MedicalMC,fixed_grpo,1.31424,0.23906,0.1062,0.3723,0.9,0.9,1.7,0.6158,0.0216,0.0806,2.2379,8.4e-05,1640.691,0.120247,0.982758,0.00375,0.0,13.696365356445312,False,0.25,0.25,0.25,0.25,0.45,0.2047,0.1062
13,MedicalMC,fixed_grpo,1.57901,0.22422,0.1328,0.4338,0.85,0.85,2.125,0.8269,0.0063,0.0458,2.4417,8.9e-05,1640.691,0.120348,0.98354,0.003759,0.0,13.634455680847168,False,0.25,0.25,0.25,0.25,0.4062,0.2188,0.1328
14,MedicalMC,fixed_grpo,1.87973,0.25391,0.1984,0.5444,0.9,0.9,3.175,0.8631,0.0147,0.0479,2.326,9.4e-05,1640.691,0.120433,0.984179,0.003769,0.0,14.019831657409668,False,0.25,0.25,0.25,0.25,0.4938,0.1906,0.1984
15,MedicalMC,fixed_grpo,1.74134,0.20703,0.2234,0.5927,0.9,0.9,3.575,0.9337,0.0114,0.0227,2.165,9.9e-05,1640.691,0.120525,0.984905,0.003776,0.0,13.236536026000977,False,0.25,0.25,0.25,0.25,0.4203,0.1703,0.2234
