cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,nsiac,0.70336,0.0,0.44,0.7515,0.9,0.9,7.02,0.5243,0.1096,0.0915,1.5678,1.4e-05,1640.691,0.09832,0.804924,0.002881,0.0,14.582900047302246,False,0.25,0.25,0.25,0.25,0.44,0.0,0.0
2,GSM8K,nsiac,0.33241,0.0,0.5262,0.8204,0.96,0.96,8.34,0.4876,0.1015,0.0832,1.3419,2e-05,1640.691,0.096758,0.792214,0.002825,0.0,14.427093505859375,False,0.25,0.25,0.25,0.25,0.5262,0.0,0.0
3,GSM8K,nsiac,0.25244,0.0,0.5375,0.7938,0.94,0.94,8.42,0.4744,0.1076,0.068,1.2703,2.2e-05,1640.691,0.106039,0.868729,0.003025,0.0,14.466991424560547,False,0.623,0.1782,0.0202,0.1786,0.5375,0.0,0.0
4,GSM8K,nsiac,0.25724,0.0,0.55,0.8144,0.96,0.96,8.54,0.462,0.1125,0.0754,1.2285,2.5e-05,1640.691,0.109428,0.896017,0.003186,0.0,14.196824073791504,False,0.6235,0.1794,0.0186,0.1785,0.55,0.0,0.0
5,GSM8K,nsiac,0.09316,0.0,0.4425,0.7483,0.88,0.88,6.96,0.4245,0.1105,0.1155,1.4509,3e-05,1640.691,0.168627,0.903582,0.069359,0.0,13.418007850646973,False,0.2643,0.1023,0.3527,0.2807,0.4425,0.0,0.0
6,GSM8K,nsiac,0.32532,0.0,0.5038,0.7894,0.92,0.92,7.9,0.4234,0.1101,0.1123,1.3427,3.7e-05,1640.69,0.184794,0.90898,0.086981,0.0,13.642532348632812,False,0.2253,0.1396,0.4381,0.1969,0.5038,0.0,0.0
7,GSM8K,nsiac,0.30268,0.0,0.5375,0.7911,0.9,0.9,8.26,0.4206,0.1049,0.0993,1.22,3.9e-05,1640.69,0.185205,0.912303,0.086997,0.0,13.86523723602295,False,0.6738,0.1957,0.0606,0.0699,0.5375,0.0,0.0
8,GSM8K,nsiac,0.22881,0.0,0.5112,0.7911,0.94,0.94,7.86,0.4244,0.1106,0.1096,1.2664,4.1e-05,1640.69,0.185441,0.914226,0.087006,0.0,14.090211868286133,False,0.2686,0.376,0.1845,0.1709,0.5112,0.0,0.0
9,GSM8K,nsiac,0.24094,0.0,0.4825,0.7352,0.9,0.9,7.6,0.4266,0.1032,0.1136,1.3442,4.7e-05,1640.69,0.19372,0.917342,0.095982,0.0,13.637807846069336,False,0.1527,0.2501,0.5386,0.0586,0.4825,0.0,0.0
10,GSM8K,nsiac,0.37827,0.0,0.525,0.7965,0.96,0.96,8.22,0.4335,0.1019,0.1035,1.2713,4.9e-05,1640.69,0.194238,0.921526,0.096005,0.0,13.496798515319824,False,0.5758,0.1985,0.1316,0.0941,0.525,0.0,0.0
11,Code,nsiac,0.22757,0.01375,0.3362,0.6473,0.8,0.8,4.9,0.6576,0.092,0.0588,1.7184,5.1e-05,1640.69,0.194543,0.924017,0.096015,0.0,13.071048736572266,False,0.7058,0.2287,0.036,0.0296,0.5387,0.3362,0.0
12,Code,nsiac,0.61729,0.015,0.3513,0.6449,0.78,0.78,4.92,0.6662,0.0958,0.0596,1.7447,5.3e-05,1640.69,0.195135,0.928772,0.096044,0.0,12.698200225830078,False,0.8775,0.0574,0.0153,0.0498,0.54,0.3513,0.0
13,Code,nsiac,0.57312,0.01125,0.3262,0.6331,0.8,0.8,4.92,0.6897,0.0878,0.0507,1.8026,5.5e-05,1640.69,0.195292,0.930064,0.096048,0.0,12.76099681854248,False,0.6666,0.2106,0.0835,0.0393,0.5363,0.3262,0.0
14,Code,nsiac,0.62683,0.01125,0.3262,0.6287,0.82,0.82,4.7,0.6656,0.0844,0.0537,1.8036,5.8e-05,1640.691,0.196216,0.937499,0.096093,0.0,13.089120864868164,False,0.7501,0.1492,0.0657,0.035,0.5363,0.3262,0.0
15,Code,nsiac,0.84699,0.03375,0.3638,0.6741,0.82,0.82,5.08,0.6794,0.0836,0.0501,1.7886,6e-05,1640.691,0.196297,0.93815,0.096097,0.0,13.378512382507324,False,0.8286,0.1575,0.0049,0.009,0.5587,0.3638,0.0
16,Code,nsiac,0.74423,0.02,0.3762,0.6912,0.82,0.82,5.38,0.6643,0.0968,0.053,1.7667,6.2e-05,1640.691,0.196941,0.943319,0.09613,0.0,13.395550727844238,False,0.6961,0.2539,0.0264,0.0236,0.545,0.3762,0.0
17,Code,nsiac,0.71435,0.02625,0.3463,0.6471,0.84,0.84,5.1,0.6701,0.0958,0.0495,1.7741,6.5e-05,1640.691,0.197004,0.943822,0.096134,0.0,13.310750007629395,False,0.8446,0.1365,0.0029,0.016,0.5513,0.3463,0.0
18,Code,nsiac,0.81251,0.01125,0.3725,0.6901,0.84,0.84,5.38,0.6702,0.096,0.0473,1.7636,6.6e-05,1640.691,0.197059,0.944271,0.096135,0.0,12.749237060546875,False,0.7853,0.1367,0.0159,0.0621,0.5363,0.3725,0.0
19,Code,nsiac,0.95603,0.04,0.3738,0.6823,0.86,0.86,5.4,0.6809,0.0906,0.0443,1.8019,6.8e-05,1640.691,0.197113,0.944694,0.096139,0.0,12.836594581604004,False,0.6009,0.2458,0.0355,0.1178,0.565,0.3738,0.0
20,Code,nsiac,0.75049,0.02375,0.3212,0.6261,0.82,0.82,4.44,0.6761,0.0949,0.0466,1.6775,7e-05,1640.691,0.197183,0.945264,0.096142,0.0,13.337301254272461,False,0.6583,0.2414,0.0442,0.0561,0.5487,0.3212,0.0
21,MedicalMC,nsiac,1.0093,0.02312,0.3175,0.7176,1.0,1.0,5.08,0.7344,0.0711,0.1302,2.5775,7.1e-05,1640.691,0.197997,0.951774,0.096187,0.0,13.419332504272461,False,0.7038,0.2212,0.0486,0.0264,0.565,0.3275,0.3175
22,MedicalMC,nsiac,1.00361,0.03562,0.2612,0.6137,0.92,0.92,4.18,0.7622,0.0692,0.119,2.5359,7.2e-05,1640.691,0.198107,0.95265,0.096194,0.0,13.952414512634277,False,0.7696,0.1858,0.0105,0.0341,0.5475,0.37,0.2612
23,MedicalMC,nsiac,1.20319,0.02,0.2888,0.6588,0.9,0.9,4.62,0.7515,0.0656,0.128,2.5172,7.3e-05,1640.691,0.198326,0.954409,0.096204,0.0,13.318788528442383,False,0.5635,0.3446,0.0625,0.0294,0.55,0.3362,0.2888
24,MedicalMC,nsiac,1.22386,0.03125,0.31,0.6849,0.98,0.98,4.96,0.6899,0.0803,0.1917,2.5877,7.4e-05,1640.691,0.19844,0.955309,0.096212,0.0,13.959928512573242,False,0.6043,0.3095,0.0563,0.03,0.5587,0.35,0.31
25,MedicalMC,nsiac,1.1688,0.03813,0.2812,0.6783,0.98,0.98,4.5,0.7008,0.0843,0.1654,2.5271,7.5e-05,1640.691,0.19866,0.957081,0.096222,0.0,13.83761215209961,False,0.6272,0.3594,0.0047,0.0087,0.555,0.3675,0.2812
26,MedicalMC,nsiac,1.28057,0.02562,0.29,0.6832,0.92,0.92,4.64,0.7039,0.0817,0.1724,2.559,7.6e-05,1640.691,0.198695,0.957364,0.096224,0.0,13.455133438110352,False,0.1665,0.7751,0.0308,0.0276,0.5437,0.3538,0.29
27,MedicalMC,nsiac,1.40387,0.03437,0.28,0.6926,0.98,0.98,4.48,0.7364,0.0666,0.1277,2.567,7.7e-05,1640.691,0.198728,0.95762,0.096226,0.0,13.36947250366211,False,0.0063,0.7852,0.0325,0.176,0.5587,0.3563,0.28
28,MedicalMC,nsiac,1.66455,0.0325,0.2963,0.679,0.94,0.94,4.74,0.7888,0.0419,0.066,2.4778,7.7e-05,1640.691,0.198765,0.957912,0.096229,0.0,13.517546653747559,False,0.0056,0.8655,0.0505,0.0784,0.5413,0.37,0.2963
29,MedicalMC,nsiac,1.73441,0.03562,0.3162,0.6885,0.98,0.98,5.06,0.7668,0.0557,0.0614,2.3519,7.8e-05,1640.691,0.198802,0.958218,0.09623,0.0,13.625801086425781,False,0.0518,0.8203,0.0996,0.0283,0.5387,0.3787,0.3162
30,MedicalMC,nsiac,1.48725,0.01875,0.305,0.6994,0.98,0.98,4.88,0.7591,0.0609,0.1028,2.5286,7.9e-05,1640.691,0.198833,0.958446,0.096234,0.0,13.718545913696289,False,0.0384,0.8883,0.0323,0.041,0.5262,0.3575,0.305
