cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,nsiac,0.92878,0.0,0.6125,0.8673,0.98,0.98,9.78,0.6134,0.0825,0.0671,1.1184,1.8e-05,1945.442,0.167044,0.743177,0.005178,0.0,14.329527854919434,False,0.25,0.25,0.25,0.25,0.6125,0.0,0.0
2,GSM8K,nsiac,0.12573,0.0,0.53,0.852,0.96,0.96,8.26,0.4397,0.0845,0.1076,1.367,2.5e-05,1945.442,0.1646,0.73252,0.005041,0.0,14.103736877441406,False,0.25,0.25,0.25,0.25,0.53,0.0,0.0
3,GSM8K,nsiac,0.43089,0.0,0.6937,0.8902,0.98,0.98,10.86,0.4765,0.0947,0.0737,0.8171,2.8e-05,1945.442,0.179219,0.797619,0.005478,0.0,14.497831344604492,False,0.625,0.1805,0.018,0.1765,0.6937,0.0,0.0
4,GSM8K,nsiac,0.28712,0.0,0.7388,0.9255,0.98,0.98,11.68,0.4427,0.1026,0.0646,0.6839,3.1e-05,1945.442,0.180343,0.802516,0.005542,0.0,14.418499946594238,False,0.6176,0.1825,0.0195,0.1804,0.7388,0.0,0.0
5,GSM8K,nsiac,0.22853,0.0,0.7312,0.9002,0.98,0.98,11.54,0.4383,0.114,0.0611,0.6853,3.7e-05,1945.442,0.18217,0.810555,0.005624,0.0,14.503829956054688,False,0.2685,0.1072,0.3407,0.2836,0.7312,0.0,0.0
6,GSM8K,nsiac,0.22484,0.0,0.6913,0.8757,0.96,0.96,10.98,0.4839,0.1171,0.0545,0.8175,4.4e-05,1945.441,0.323734,0.816923,0.185171,0.0,14.174261093139648,False,0.2249,0.1523,0.4093,0.2135,0.6913,0.0,0.0
7,GSM8K,nsiac,0.32324,0.0,0.7212,0.9102,1.0,1.0,11.48,0.4752,0.1328,0.0452,0.7477,4.6e-05,1945.441,0.324236,0.819135,0.185192,0.0,13.970539093017578,False,0.6631,0.2103,0.0518,0.0749,0.7212,0.0,0.0
8,GSM8K,nsiac,0.31243,0.0,0.7325,0.9075,0.98,0.98,11.62,0.4671,0.1147,0.0552,0.7012,4.8e-05,1945.441,0.324663,0.821034,0.185207,0.0,14.435670852661133,False,0.2977,0.4153,0.1462,0.1408,0.7325,0.0,0.0
9,GSM8K,nsiac,0.23924,0.0,0.6438,0.8574,0.94,0.94,10.24,0.5524,0.1025,0.0747,0.9449,5.3e-05,1945.441,0.284918,0.823752,0.133531,0.0,14.048741340637207,False,0.2374,0.3632,0.3614,0.038,0.6438,0.0,0.0
10,GSM8K,nsiac,0.38637,0.0,0.6637,0.8874,1.0,1.0,10.52,0.4966,0.1011,0.0805,0.9206,5.5e-05,1945.441,0.287546,0.835465,0.133606,0.0,13.42972183227539,False,0.7118,0.1874,0.0205,0.0802,0.6637,0.0,0.0
11,Code,nsiac,0.07669,0.04125,0.385,0.7571,0.96,0.96,5.54,0.5345,0.0865,0.1104,1.6324,6e-05,1945.441,0.29563,0.871804,0.133752,0.0,13.179366111755371,False,0.6057,0.2563,0.0319,0.1061,0.705,0.385,0.0
12,Code,nsiac,0.45477,0.03,0.3337,0.6809,0.9,0.9,4.98,0.5426,0.0862,0.1195,1.7246,6.3e-05,1945.441,0.296023,0.873542,0.133767,0.0,12.509827613830566,False,0.7935,0.152,0.0128,0.0416,0.6937,0.3337,0.0
13,Code,nsiac,0.67001,0.04375,0.3638,0.7109,0.9,0.9,5.34,0.5271,0.092,0.1112,1.6028,6.6e-05,1945.441,0.296426,0.875279,0.133796,0.0,13.301848411560059,False,0.5829,0.3128,0.0709,0.0334,0.7075,0.3638,0.0
14,Code,nsiac,0.81616,0.06,0.39,0.7636,0.94,0.94,5.88,0.5802,0.0873,0.1042,1.7079,7e-05,1945.441,0.297201,0.87876,0.133811,0.0,12.391499519348145,False,0.6922,0.208,0.0651,0.0347,0.7238,0.39,0.0
15,Code,nsiac,0.66291,0.075,0.3175,0.7049,0.94,0.94,4.7,0.529,0.0895,0.1217,1.6304,7.3e-05,1945.441,0.297587,0.880451,0.133829,0.0,13.127933502197266,False,0.7655,0.2198,0.0052,0.0096,0.7388,0.3175,0.0
16,Code,nsiac,0.94825,0.0725,0.3725,0.7231,0.92,0.92,5.6,0.5127,0.0982,0.1316,1.5468,7.6e-05,1945.441,0.298334,0.883702,0.133874,0.0,12.854776382446289,False,0.6012,0.34,0.031,0.0278,0.7362,0.3725,0.0
17,Code,nsiac,0.79698,0.0825,0.3237,0.7023,0.94,0.94,4.88,0.5031,0.0913,0.1314,1.5956,7.9e-05,1945.442,0.29888,0.886076,0.133906,0.0,12.818216323852539,False,0.7652,0.2113,0.0036,0.0199,0.7462,0.3237,0.0
18,Code,nsiac,1.0469,0.07125,0.3825,0.7443,0.88,0.88,5.64,0.5063,0.0977,0.1228,1.5507,8.1e-05,1945.442,0.29901,0.886643,0.133913,0.0,12.797800064086914,False,0.5605,0.332,0.0219,0.0856,0.735,0.3825,0.0
19,Code,nsiac,0.64401,0.01,0.3688,0.7461,0.94,0.94,5.36,0.5503,0.0828,0.1194,1.6711,8.3e-05,1945.441,0.299154,0.887264,0.133922,0.0,12.701868057250977,False,0.3394,0.4948,0.0383,0.1274,0.6737,0.3688,0.0
20,Code,nsiac,0.22043,-0.0775,0.375,0.7457,0.92,0.92,5.56,0.5769,0.0953,0.1007,1.7215,8.5e-05,1945.441,0.299278,0.887794,0.133932,0.0,12.358366966247559,False,0.2141,0.6748,0.0489,0.0622,0.5863,0.375,0.0
21,MedicalMC,nsiac,1.03262,0.02063,0.3975,0.7536,0.92,0.92,6.3,0.6724,0.0823,0.0652,1.7,8.7e-05,1945.441,0.299593,0.889195,0.133942,0.0,13.110548973083496,False,0.2066,0.7109,0.0534,0.029,0.6975,0.3825,0.3975
22,MedicalMC,nsiac,1.08797,0.03875,0.3875,0.7712,0.98,0.98,6.2,0.6598,0.0622,0.0983,1.8146,8.9e-05,1945.441,0.299802,0.89011,0.133953,0.0,13.721216201782227,False,0.2737,0.6602,0.0156,0.0506,0.715,0.4012,0.3875
23,MedicalMC,nsiac,0.85039,0.005,0.3588,0.7228,0.92,0.92,5.74,0.6731,0.0898,0.0619,1.8171,9.1e-05,1945.441,0.299974,0.89085,0.133965,0.0,13.315975189208984,False,0.1605,0.7413,0.0668,0.0315,0.6737,0.375,0.3588
24,MedicalMC,nsiac,1.37342,0.02125,0.4113,0.7933,1.0,1.0,6.58,0.7395,0.0742,0.0361,2.0251,9.3e-05,1945.441,0.300161,0.891668,0.133975,0.0,13.540287017822266,False,0.3615,0.5405,0.0639,0.034,0.6913,0.39,0.4113
25,MedicalMC,nsiac,1.47348,0.04563,0.4113,0.7069,0.9,0.9,3.38,0.7777,0.0666,0.0054,0.9599,9.5e-05,1945.441,0.300927,0.895057,0.134005,0.0,13.919161796569824,False,0.6137,0.3739,0.0043,0.008,0.7075,0.4225,0.4113
26,MedicalMC,nsiac,1.39865,0.01938,0.465,0.6815,0.82,0.82,5.3,0.6995,0.0849,0.0115,1.1423,9.8e-05,1945.441,0.301244,0.896445,0.13402,0.0,13.403190612792969,False,0.6758,0.2686,0.0293,0.0262,0.705,0.3725,0.465
