cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.69333,0.0,0.4234,0.7494,0.875,0.875,6.775,0.5317,0.0972,0.097,1.5847,1.3e-05,1640.691,0.098326,0.80504,0.002872,0.0,13.357413291931152,False,0.25,0.25,0.25,0.25,0.4234,0.0,0.0
2,GSM8K,fixed_grpo,0.24312,0.0,0.3719,0.7019,0.875,0.875,5.95,0.5918,0.0735,0.08,1.7561,1.8e-05,1640.691,0.096761,0.792314,0.002815,0.0,13.016451835632324,False,0.25,0.25,0.25,0.25,0.3719,0.0,0.0
3,GSM8K,fixed_grpo,0.3155,0.0,0.4125,0.737,0.9,0.9,6.6,0.5325,0.1135,0.1002,1.5923,2.1e-05,1640.691,0.098743,0.80816,0.002924,0.0,13.398175239562988,False,0.25,0.25,0.25,0.25,0.4125,0.0,0.0
4,GSM8K,fixed_grpo,0.11566,0.0,0.3375,0.6452,0.825,0.825,5.275,0.4145,0.13,0.1324,1.5995,2.5e-05,1640.691,0.099604,0.815017,0.002975,0.0,13.419946670532227,False,0.25,0.25,0.25,0.25,0.3375,0.0,0.0
5,GSM8K,fixed_grpo,0.31032,0.0,0.3906,0.6781,0.8,0.8,6.225,0.4484,0.1192,0.12,1.5886,2.8e-05,1640.691,0.100491,0.822152,0.003018,0.0,13.348556518554688,False,0.25,0.25,0.25,0.25,0.3906,0.0,0.0
6,Code,fixed_grpo,0.26014,-0.01562,0.3219,0.6343,0.825,0.825,4.725,0.6792,0.106,0.0529,1.8657,3.6e-05,1640.691,0.10635,0.870126,0.003189,0.0,13.391220092773438,False,0.25,0.25,0.25,0.25,0.375,0.3219,0.0
7,Code,fixed_grpo,0.4851,0.00938,0.3531,0.6614,0.8,0.8,5.175,0.6697,0.1066,0.0472,1.699,4.3e-05,1640.691,0.107023,0.875433,0.003236,0.0,12.965764999389648,False,0.25,0.25,0.25,0.25,0.4,0.3531,0.0
8,Code,fixed_grpo,0.41119,-0.0125,0.3734,0.6271,0.775,0.775,5.275,0.6613,0.1062,0.0519,1.7325,4.9e-05,1640.691,0.107399,0.87838,0.003265,0.0,12.779258728027344,False,0.25,0.25,0.25,0.25,0.3781,0.3734,0.0
9,Code,fixed_grpo,0.33991,-0.02344,0.3594,0.6595,0.8,0.8,4.95,0.6641,0.0949,0.0454,1.758,5.3e-05,1640.691,0.107626,0.880119,0.003287,0.0,12.48179817199707,False,0.25,0.25,0.25,0.25,0.3672,0.3594,0.0
10,Code,fixed_grpo,0.457,-0.01406,0.3859,0.6876,0.825,0.825,5.625,0.6681,0.108,0.0471,1.7553,5.7e-05,1640.691,0.107866,0.88201,0.003305,0.0,13.481956481933594,False,0.25,0.25,0.25,0.25,0.3766,0.3859,0.0
11,MedicalMC,fixed_grpo,0.54458,0.03984,0.2812,0.6694,0.95,0.95,4.5,0.7951,0.0695,0.0854,2.4745,6.1e-05,1640.691,0.10895,0.890802,0.003348,0.0,13.715191841125488,False,0.25,0.25,0.25,0.25,0.4922,0.3641,0.2812
12,MedicalMC,fixed_grpo,0.88735,0.075,0.2906,0.6952,0.975,0.975,4.65,0.7655,0.0625,0.1191,2.5039,6.6e-05,1640.691,0.109632,0.896333,0.003375,0.0,13.774025917053223,False,0.25,0.25,0.25,0.25,0.5625,0.3641,0.2906
13,MedicalMC,fixed_grpo,0.91929,0.075,0.3094,0.6931,0.95,0.95,4.95,0.722,0.0609,0.1547,2.5361,6.9e-05,1640.691,0.110191,0.900781,0.003408,0.0,13.618280410766602,False,0.25,0.25,0.25,0.25,0.5469,0.3797,0.3094
14,MedicalMC,fixed_grpo,0.83403,0.05781,0.3125,0.7009,0.95,0.95,5.0,0.7038,0.0632,0.1743,2.3876,7.2e-05,1640.691,0.110396,0.902376,0.003426,0.0,13.54394245147705,False,0.25,0.25,0.25,0.25,0.5312,0.3609,0.3125
15,MedicalMC,fixed_grpo,0.89017,0.05703,0.3109,0.7034,0.925,0.925,4.975,0.7262,0.057,0.1413,2.2277,7.5e-05,1640.691,0.110704,0.904855,0.00344,0.0,13.504120826721191,False,0.25,0.25,0.25,0.25,0.5188,0.3719,0.3109
