cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.7267,0.0,0.4656,0.7618,0.875,0.875,7.425,0.5141,0.1001,0.0904,1.4496,1.3e-05,1640.691,0.097712,0.799951,0.002862,0.0,14.433385848999023,False,0.25,0.25,0.25,0.25,0.4656,0.0,0.0
2,GSM8K,fixed_grpo,0.18169,0.0,0.4172,0.7429,0.925,0.925,6.625,0.4856,0.108,0.0933,1.6327,1.8e-05,1640.691,0.096448,0.789688,0.002814,0.0,14.39783763885498,False,0.25,0.25,0.25,0.25,0.4172,0.0,0.0
3,GSM8K,fixed_grpo,0.30008,0.0,0.4938,0.7705,0.925,0.925,7.575,0.4317,0.122,0.0872,1.3901,2.1e-05,1640.691,0.09813,0.803062,0.002916,0.0,14.584152221679688,False,0.25,0.25,0.25,0.25,0.4938,0.0,0.0
4,GSM8K,fixed_grpo,0.30378,0.0,0.5406,0.8067,0.925,0.925,8.375,0.4699,0.1144,0.0867,1.3134,2.5e-05,1640.691,0.098963,0.80969,0.002967,0.0,14.528904914855957,False,0.25,0.25,0.25,0.25,0.5406,0.0,0.0
5,GSM8K,fixed_grpo,0.2852,0.0,0.5656,0.84,0.95,0.95,8.85,0.4591,0.1103,0.082,1.2578,2.8e-05,1640.691,0.099641,0.815105,0.003005,0.0,13.420970916748047,False,0.25,0.25,0.25,0.25,0.5656,0.0,0.0
6,Code,fixed_grpo,-0.01947,-0.03281,0.3391,0.6328,0.75,0.75,4.85,0.6556,0.1051,0.0525,1.7441,3.6e-05,1640.691,0.105337,0.861788,0.003165,0.0,12.460331916809082,False,0.25,0.25,0.25,0.25,0.5328,0.3391,0.0
7,Code,fixed_grpo,0.39714,0.00469,0.325,0.6254,0.8,0.8,4.6,0.6445,0.0946,0.0589,1.8455,4.4e-05,1640.691,0.108171,0.885029,0.003243,0.0,12.480751991271973,False,0.25,0.25,0.25,0.25,0.5703,0.325,0.0
8,Code,fixed_grpo,0.4743,-0.00156,0.3703,0.6608,0.8,0.8,5.4,0.6311,0.092,0.0544,1.7284,5e-05,1640.691,0.108533,0.887907,0.003265,0.0,13.395230293273926,False,0.25,0.25,0.25,0.25,0.5641,0.3703,0.0
9,Code,fixed_grpo,0.4276,0.01719,0.3312,0.6499,0.8,0.8,5.05,0.6393,0.0976,0.0592,1.7577,5.4e-05,1640.691,0.108748,0.889527,0.00329,0.0,12.793410301208496,False,0.25,0.25,0.25,0.25,0.5828,0.3312,0.0
10,Code,fixed_grpo,0.41883,-0.00469,0.3219,0.6207,0.75,0.75,4.725,0.6416,0.1041,0.062,1.7252,5.8e-05,1640.691,0.10891,0.890748,0.003309,0.0,13.036048889160156,False,0.25,0.25,0.25,0.25,0.5609,0.3219,0.0
11,MedicalMC,fixed_grpo,0.66064,0.03984,0.2906,0.6916,1.0,1.0,4.575,0.7485,0.0542,0.0953,2.3695,6.2e-05,1640.691,0.110122,0.900583,0.003357,0.0,13.436912536621094,False,0.25,0.25,0.25,0.25,0.6031,0.3641,0.2906
12,MedicalMC,fixed_grpo,0.7503,0.03906,0.3234,0.6941,0.95,0.95,5.175,0.6876,0.0651,0.1572,2.5248,6.6e-05,1640.691,0.110493,0.903551,0.003376,0.0,13.549507141113281,False,0.25,0.25,0.25,0.25,0.6156,0.35,0.3234
13,MedicalMC,fixed_grpo,0.8141,0.05859,0.325,0.7256,0.975,0.975,5.2,0.7019,0.0646,0.1215,2.4413,6.9e-05,1640.691,0.110763,0.90562,0.003404,0.0,13.590385437011719,False,0.25,0.25,0.25,0.25,0.6062,0.3984,0.325
14,MedicalMC,fixed_grpo,0.68377,0.04453,0.275,0.669,0.95,0.95,4.4,0.7062,0.0837,0.1254,2.6291,7.1e-05,1640.691,0.110904,0.906718,0.003416,0.0,13.300114631652832,False,0.25,0.25,0.25,0.25,0.6125,0.3641,0.275
15,MedicalMC,fixed_grpo,0.99999,0.06484,0.2797,0.665,0.95,0.95,4.45,0.7685,0.0341,0.064,2.5382,7.4e-05,1640.691,0.111053,0.907898,0.003426,0.0,13.986200332641602,False,0.25,0.25,0.25,0.25,0.6328,0.3844,0.2797
