cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.62969,0.0,0.3109,0.6917,0.925,0.925,4.975,0.6257,0.0772,0.0847,2.0278,1.2e-05,1640.691,0.098313,0.805022,0.00286,0.0,14.234536170959473,False,0.25,0.25,0.25,0.25,0.3109,0.0,0.0
2,GSM8K,fixed_grpo,0.33376,0.0,0.3109,0.6972,0.925,0.925,4.975,0.6663,0.0853,0.0867,1.9938,1.8e-05,1640.691,0.097637,0.799617,0.002823,0.0,13.764459609985352,False,0.25,0.25,0.25,0.25,0.3109,0.0,0.0
3,GSM8K,fixed_grpo,0.22934,0.0,0.1766,0.478,0.825,0.825,2.825,0.7402,0.0841,0.0744,2.2549,2.2e-05,1640.691,0.101416,0.830249,0.002974,0.0,13.896533966064453,False,0.25,0.25,0.25,0.25,0.1766,0.0,0.0
4,GSM8K,fixed_grpo,0.27788,0.0,0.025,0.0939,0.3,0.3,0.4,0.8495,0.0632,0.0495,2.3625,2.7e-05,1640.691,0.103901,0.850474,0.003064,0.0,13.39244556427002,False,0.25,0.25,0.25,0.25,0.025,0.0,0.0
5,GSM8K,fixed_grpo,0.49282,0.0,0.0094,0.0339,0.1,0.1,0.15,0.8939,0.0191,0.0439,2.6152,3.4e-05,1640.691,0.109445,0.895831,0.00323,0.0,13.970842361450195,False,0.25,0.25,0.25,0.25,0.0094,0.0,0.0
6,Code,fixed_grpo,1.35058,0.22812,0.2297,0.506,0.725,0.725,3.575,0.7571,0.091,0.0445,1.8817,4.1e-05,1640.691,0.115149,0.941839,0.00349,0.0,11.836944580078125,False,0.25,0.25,0.25,0.25,0.2375,0.2297,0.0
7,Code,fixed_grpo,1.39975,0.32187,0.2594,0.5266,0.7,0.7,3.975,0.7441,0.0931,0.0457,1.9376,5e-05,1640.691,0.116043,0.949047,0.003532,0.0,11.42557144165039,False,0.25,0.25,0.25,0.25,0.3312,0.2594,0.0
8,Code,fixed_grpo,1.57613,0.39531,0.2031,0.4648,0.675,0.675,3.15,0.7837,0.0817,0.0429,1.9543,5.8e-05,1640.691,0.118005,0.9649,0.003617,0.0,12.690168380737305,False,0.25,0.25,0.25,0.25,0.4047,0.2031,0.0
9,Code,fixed_grpo,1.583,0.34844,0.1969,0.4568,0.65,0.65,3.0,0.7901,0.0844,0.0383,1.9816,6.5e-05,1640.691,0.119382,0.975957,0.003687,0.0,11.90343952178955,False,0.25,0.25,0.25,0.25,0.3578,0.1969,0.0
10,Code,fixed_grpo,1.63486,0.34062,0.1922,0.4633,0.7,0.7,2.975,0.7931,0.0854,0.0415,1.9752,7.1e-05,1640.691,0.119822,0.979464,0.003713,0.0,12.014646530151367,False,0.25,0.25,0.25,0.25,0.35,0.1922,0.0
11,MedicalMC,fixed_grpo,0.93373,0.11094,0.1891,0.5409,0.925,0.925,3.025,0.8171,0.0137,0.0604,2.331,7.7e-05,1640.691,0.120039,0.981145,0.003732,0.0,13.228008270263672,False,0.25,0.25,0.25,0.25,0.3187,0.1047,0.1891
12,MedicalMC,fixed_grpo,1.12858,0.13125,0.1891,0.5498,0.925,0.925,3.025,0.8765,0.0132,0.0342,2.3598,8.4e-05,1640.691,0.120243,0.982769,0.003743,0.0,13.52678394317627,False,0.25,0.25,0.25,0.25,0.3063,0.1578,0.1891
13,MedicalMC,fixed_grpo,1.06761,0.09766,0.1797,0.5269,0.95,0.95,2.875,0.9247,0.0101,0.0114,2.4522,9e-05,1640.691,0.120402,0.983986,0.00376,0.0,13.445432662963867,False,0.25,0.25,0.25,0.25,0.2469,0.15,0.1797
14,MedicalMC,fixed_grpo,1.30747,0.13828,0.1844,0.4969,0.825,0.825,2.95,0.9271,0.0239,0.0153,2.5131,9.5e-05,1640.691,0.120474,0.984515,0.003771,0.0,12.935492515563965,False,0.25,0.25,0.25,0.25,0.3187,0.1594,0.1844
15,MedicalMC,fixed_grpo,1.26888,0.10469,0.2031,0.554,0.9,0.9,3.25,0.9546,0.009,0.0088,2.4441,0.000101,1640.691,0.120568,0.985238,0.00378,0.0,13.961531639099121,False,0.25,0.25,0.25,0.25,0.2828,0.1281,0.2031
