cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.77,0.0,0.5062,0.7683,0.92,0.92,8.04,0.5108,0.0852,0.0714,1.3622,1.5e-05,1640.691,0.098409,0.805811,0.002863,0.0,14.449455261230469,False,0.25,0.25,0.25,0.25,0.5062,0.0,0.0
2,GSM8K,fixed_grpo,0.22976,0.0,0.5075,0.763,0.9,0.9,8.0,0.4718,0.1044,0.0836,1.3558,2.1e-05,1640.691,0.098067,0.802889,0.002869,0.0,13.718759536743164,False,0.25,0.25,0.25,0.25,0.5075,0.0,0.0
3,GSM8K,fixed_grpo,0.29715,0.0,0.555,0.818,0.94,0.94,8.72,0.4741,0.0972,0.0936,1.2443,2.6e-05,1640.691,0.099892,0.817506,0.002966,0.0,13.828436851501465,False,0.25,0.25,0.25,0.25,0.555,0.0,0.0
4,GSM8K,fixed_grpo,0.22286,0.0,0.5288,0.7828,0.9,0.9,8.36,0.474,0.0932,0.0926,1.2617,3e-05,1640.691,0.100666,0.823639,0.003016,0.0,13.907837867736816,False,0.25,0.25,0.25,0.25,0.5288,0.0,0.0
5,GSM8K,fixed_grpo,0.14804,0.0,0.4263,0.7257,0.9,0.9,6.76,0.4987,0.1023,0.0999,1.6036,3.4e-05,1640.691,0.101513,0.830477,0.003054,0.0,13.527336120605469,False,0.25,0.25,0.25,0.25,0.4263,0.0,0.0
6,GSM8K,fixed_grpo,0.42863,0.0,0.5262,0.7889,0.94,0.94,8.28,0.5027,0.1066,0.0824,1.3506,3.7e-05,1640.691,0.102143,0.835544,0.003084,0.0,13.913528442382812,False,0.25,0.25,0.25,0.25,0.5262,0.0,0.0
7,GSM8K,fixed_grpo,0.32689,0.0,0.5413,0.8037,0.98,0.98,8.44,0.4981,0.1045,0.0762,1.2791,4e-05,1640.691,0.102597,0.839173,0.00311,0.0,13.1351318359375,False,0.25,0.25,0.25,0.25,0.5413,0.0,0.0
8,GSM8K,fixed_grpo,0.38017,0.0,0.5913,0.8341,0.94,0.94,9.22,0.4781,0.1079,0.0746,1.1451,4.3e-05,1640.691,0.102986,0.842282,0.003131,0.0,14.263286590576172,False,0.25,0.25,0.25,0.25,0.5913,0.0,0.0
9,GSM8K,fixed_grpo,0.26491,0.0,0.5375,0.7816,0.92,0.92,8.48,0.5112,0.0953,0.0708,1.2704,4.5e-05,1640.691,0.103213,0.844069,0.003148,0.0,13.564663887023926,False,0.25,0.25,0.25,0.25,0.5375,0.0,0.0
10,GSM8K,fixed_grpo,0.38266,0.0,0.5387,0.7714,0.9,0.9,8.5,0.5289,0.0955,0.0678,1.2873,4.7e-05,1640.691,0.103468,0.846102,0.003162,0.0,13.269526481628418,False,0.25,0.25,0.25,0.25,0.5387,0.0,0.0
11,Code,fixed_grpo,0.36098,0.05125,0.3488,0.6379,0.78,0.78,5.0,0.6676,0.096,0.0497,1.7147,5.3e-05,1640.691,0.10755,0.879539,0.00328,0.0,13.247836112976074,False,0.25,0.25,0.25,0.25,0.59,0.3488,0.0
12,Code,fixed_grpo,0.68599,0.05875,0.3125,0.5936,0.76,0.76,4.56,0.6694,0.0948,0.0577,1.7958,5.8e-05,1640.691,0.107972,0.882912,0.003303,0.0,13.58862018585205,False,0.25,0.25,0.25,0.25,0.5975,0.3125,0.0
13,Code,fixed_grpo,1.0786,0.1225,0.3387,0.6504,0.84,0.84,4.94,0.6623,0.1054,0.0551,1.7647,6.2e-05,1640.691,0.108244,0.885065,0.003321,0.0,13.093612670898438,False,0.25,0.25,0.25,0.25,0.6613,0.3387,0.0
14,Code,fixed_grpo,1.13036,0.12,0.3663,0.6758,0.84,0.84,5.5,0.6668,0.0971,0.0534,1.72,6.6e-05,1640.691,0.108524,0.887271,0.003341,0.0,12.752344131469727,False,0.25,0.25,0.25,0.25,0.6587,0.3663,0.0
15,Code,fixed_grpo,1.04,0.11375,0.3337,0.6277,0.78,0.78,4.76,0.6741,0.0881,0.0522,1.7045,6.9e-05,1640.691,0.108664,0.888353,0.003353,0.0,13.323888778686523,False,0.25,0.25,0.25,0.25,0.6525,0.3337,0.0
16,Code,fixed_grpo,1.15154,0.11,0.33,0.6276,0.84,0.84,4.74,0.687,0.0853,0.0503,1.805,7.2e-05,1640.691,0.108779,0.889234,0.003365,0.0,12.786381721496582,False,0.25,0.25,0.25,0.25,0.6488,0.33,0.0
17,Code,fixed_grpo,1.25014,0.12,0.3287,0.6589,0.86,0.86,5.02,0.6793,0.0926,0.0564,1.8259,7.5e-05,1640.691,0.108877,0.889995,0.003374,0.0,13.141507148742676,False,0.25,0.25,0.25,0.25,0.6587,0.3287,0.0
18,Code,fixed_grpo,1.30198,0.11375,0.3375,0.6515,0.8,0.8,5.04,0.6721,0.0848,0.0556,1.7795,7.8e-05,1640.691,0.108973,0.890735,0.003382,0.0,13.40937328338623,False,0.25,0.25,0.25,0.25,0.6525,0.3375,0.0
19,Code,fixed_grpo,1.44449,0.11875,0.365,0.659,0.84,0.84,5.26,0.674,0.0874,0.0536,1.7529,8.1e-05,1640.691,0.109053,0.891357,0.003389,0.0,12.48903751373291,False,0.25,0.25,0.25,0.25,0.6575,0.365,0.0
20,Code,fixed_grpo,1.51817,0.12125,0.3975,0.6992,0.82,0.82,5.9,0.6483,0.0834,0.0514,1.7145,8.3e-05,1640.691,0.109113,0.891823,0.003395,0.0,13.56882095336914,False,0.25,0.25,0.25,0.25,0.66,0.3975,0.0
21,MedicalMC,fixed_grpo,0.86981,0.03313,0.3088,0.6585,0.94,0.94,4.94,0.7821,0.0702,0.0981,2.432,8.6e-05,1640.691,0.110256,0.901174,0.003428,0.0,13.788578033447266,False,0.25,0.25,0.25,0.25,0.6288,0.3738,0.3088
22,MedicalMC,fixed_grpo,1.21208,0.05,0.2775,0.6641,0.94,0.94,4.42,0.7946,0.0699,0.0882,2.3792,9e-05,1640.691,0.111049,0.90767,0.003451,0.0,13.279959678649902,False,0.25,0.25,0.25,0.25,0.6312,0.405,0.2775
23,MedicalMC,fixed_grpo,1.3138,0.04063,0.29,0.6843,0.96,0.96,4.64,0.7661,0.0588,0.1196,2.3746,9.4e-05,1640.691,0.111718,0.913148,0.003471,0.0,13.855550765991211,False,0.25,0.25,0.25,0.25,0.6088,0.4088,0.29
24,MedicalMC,fixed_grpo,1.42048,0.0525,0.2888,0.6549,0.96,0.96,4.62,0.7757,0.06,0.1079,2.2992,9.7e-05,1640.691,0.112283,0.917724,0.003494,0.0,13.720224380493164,False,0.25,0.25,0.25,0.25,0.6438,0.3975,0.2888
25,MedicalMC,fixed_grpo,1.62953,0.04813,0.3275,0.7194,0.98,0.98,5.24,0.8012,0.0629,0.0817,2.3805,0.0001,1640.691,0.112787,0.921783,0.003518,0.0,13.518784523010254,False,0.25,0.25,0.25,0.25,0.6212,0.4113,0.3275
26,MedicalMC,fixed_grpo,1.32965,0.03438,0.2988,0.6954,1.0,1.0,4.78,0.7986,0.0657,0.0805,2.3711,0.000102,1640.691,0.113041,0.923801,0.003534,0.0,13.906457901000977,False,0.25,0.25,0.25,0.25,0.615,0.39,0.2988
27,MedicalMC,fixed_grpo,1.77366,0.04562,0.3362,0.7248,0.96,0.96,5.38,0.8084,0.0523,0.0662,2.2494,0.000104,1640.691,0.11319,0.924969,0.003545,0.0,13.016753196716309,False,0.25,0.25,0.25,0.25,0.6262,0.4012,0.3362
28,MedicalMC,fixed_grpo,1.64673,0.05375,0.3075,0.6833,0.96,0.96,4.88,0.8115,0.0558,0.0694,2.2797,0.000106,1640.691,0.113492,0.927382,0.003562,0.0,13.580260276794434,False,0.25,0.25,0.25,0.25,0.6212,0.4225,0.3075
29,MedicalMC,fixed_grpo,1.83091,0.05,0.3075,0.6932,0.96,0.96,4.9,0.8173,0.0475,0.0673,1.9032,0.000108,1640.691,0.113562,0.927936,0.003567,0.0,13.482409477233887,False,0.25,0.25,0.25,0.25,0.63,0.4062,0.3075
30,MedicalMC,fixed_grpo,1.90553,0.04312,0.325,0.7111,0.94,0.94,5.2,0.8156,0.0622,0.0704,2.172,0.00011,1640.691,0.113918,0.930829,0.00358,0.0,12.96939754486084,False,0.25,0.25,0.25,0.25,0.6475,0.375,0.325
