cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.68481,0.0,0.3906,0.7218,0.9,0.9,6.225,0.5761,0.0865,0.0911,1.6625,1.3e-05,1640.691,0.098176,0.803898,0.002856,0.0,14.08580493927002,False,0.25,0.25,0.25,0.25,0.3906,0.0,0.0
2,GSM8K,fixed_grpo,0.23518,0.0,0.2828,0.6252,0.85,0.85,4.525,0.695,0.0681,0.0719,2.0771,1.8e-05,1640.691,0.097951,0.802167,0.002834,0.0,13.850369453430176,False,0.25,0.25,0.25,0.25,0.2828,0.0,0.0
3,GSM8K,fixed_grpo,0.38341,0.0,0.3047,0.611,0.8,0.8,4.875,0.6826,0.0734,0.0709,1.955,2.2e-05,1640.691,0.100365,0.821558,0.002955,0.0,13.785117149353027,False,0.25,0.25,0.25,0.25,0.3047,0.0,0.0
4,GSM8K,fixed_grpo,0.34955,0.0,0.2797,0.6157,0.85,0.85,4.475,0.7032,0.0839,0.0757,2.0276,2.5e-05,1640.691,0.101633,0.831738,0.00302,0.0,13.610268592834473,False,0.25,0.25,0.25,0.25,0.2797,0.0,0.0
5,GSM8K,fixed_grpo,0.41379,0.0,0.2984,0.6274,0.85,0.85,4.775,0.6946,0.0853,0.0698,1.9536,2.8e-05,1640.691,0.102621,0.83969,0.003068,0.0,13.974246978759766,False,0.25,0.25,0.25,0.25,0.2984,0.0,0.0
6,Code,fixed_grpo,0.73738,0.14219,0.2609,0.572,0.8,0.8,4.025,0.69,0.0991,0.0634,1.7622,3.6e-05,1640.691,0.108202,0.885294,0.003242,0.0,12.824226379394531,False,0.25,0.25,0.25,0.25,0.4406,0.2609,0.0
7,Code,fixed_grpo,0.96852,0.18437,0.2766,0.5547,0.7,0.7,4.275,0.6904,0.1023,0.0582,1.8594,4.4e-05,1640.691,0.108976,0.891461,0.003287,0.0,13.349257469177246,False,0.25,0.25,0.25,0.25,0.4828,0.2766,0.0
8,Code,fixed_grpo,0.99019,0.19062,0.2578,0.5473,0.75,0.75,4.025,0.6985,0.0951,0.0608,1.8557,4.8e-05,1640.691,0.109328,0.894146,0.003324,0.0,12.920848846435547,False,0.25,0.25,0.25,0.25,0.4891,0.2578,0.0
9,Code,fixed_grpo,0.97965,0.15625,0.2719,0.5827,0.725,0.725,4.225,0.6967,0.0974,0.0623,1.8305,5.3e-05,1640.691,0.109687,0.897008,0.003346,0.0,13.401689529418945,False,0.25,0.25,0.25,0.25,0.4547,0.2719,0.0
10,Code,fixed_grpo,0.97689,0.14219,0.2687,0.5586,0.725,0.725,4.075,0.7312,0.0984,0.0525,1.7631,5.6e-05,1640.691,0.109963,0.899138,0.003371,0.0,12.660187721252441,False,0.25,0.25,0.25,0.25,0.4406,0.2687,0.0
11,MedicalMC,fixed_grpo,0.81872,0.06328,0.2812,0.6273,0.925,0.925,4.5,0.7763,0.0566,0.1125,2.333,6.1e-05,1640.691,0.111302,0.90997,0.003428,0.0,13.309779167175293,False,0.25,0.25,0.25,0.25,0.4328,0.2609,0.2812
12,MedicalMC,fixed_grpo,0.89162,0.06797,0.2781,0.6136,0.875,0.875,4.45,0.833,0.0555,0.0819,2.2847,6.7e-05,1640.691,0.111762,0.913702,0.003446,0.0,13.739777565002441,False,0.25,0.25,0.25,0.25,0.4047,0.2984,0.2781
13,MedicalMC,fixed_grpo,0.95911,0.06875,0.2781,0.6302,0.925,0.925,4.45,0.8591,0.057,0.0699,2.3516,7e-05,1640.691,0.112621,0.920591,0.003491,0.0,13.71809196472168,False,0.25,0.25,0.25,0.25,0.3828,0.3219,0.2781
14,MedicalMC,fixed_grpo,1.06681,0.08906,0.2687,0.6575,0.925,0.925,4.3,0.8557,0.0465,0.0789,2.2695,7.3e-05,1640.691,0.113618,0.928692,0.003528,0.0,13.92414379119873,False,0.25,0.25,0.25,0.25,0.4266,0.3187,0.2687
15,MedicalMC,fixed_grpo,0.93255,0.07812,0.1969,0.5681,0.95,0.95,3.15,0.8453,0.0225,0.0654,2.3556,7.7e-05,1640.691,0.115016,0.940089,0.003576,0.0,13.294036865234375,False,0.25,0.25,0.25,0.25,0.4297,0.2938,0.1969
