cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.67366,0.0,0.3937,0.7044,0.925,0.925,6.3,0.556,0.1034,0.0979,1.6889,1.2e-05,1640.691,0.098332,0.805094,0.002872,0.0,13.547643661499023,False,0.25,0.25,0.25,0.25,0.3937,0.0,0.0
2,GSM8K,fixed_grpo,0.28485,0.0,0.3719,0.7146,0.85,0.85,5.95,0.6169,0.0876,0.0823,1.7885,1.8e-05,1640.691,0.096724,0.792078,0.002805,0.0,12.969379425048828,False,0.25,0.25,0.25,0.25,0.3719,0.0,0.0
3,GSM8K,fixed_grpo,0.30348,0.0,0.3391,0.6674,0.85,0.85,5.425,0.653,0.0839,0.0718,1.831,2.2e-05,1640.691,0.099479,0.814249,0.002937,0.0,13.611631393432617,False,0.25,0.25,0.25,0.25,0.3391,0.0,0.0
4,GSM8K,fixed_grpo,0.37784,0.0,0.3359,0.6674,0.9,0.9,5.375,0.6998,0.0815,0.0692,1.8756,2.5e-05,1640.691,0.10083,0.825142,0.002999,0.0,13.449918746948242,False,0.25,0.25,0.25,0.25,0.3359,0.0,0.0
5,GSM8K,fixed_grpo,0.24007,0.0,0.1922,0.4956,0.725,0.725,3.075,0.7476,0.0763,0.064,2.183,2.8e-05,1640.691,0.102288,0.836966,0.003057,0.0,13.507847785949707,False,0.25,0.25,0.25,0.25,0.1922,0.0,0.0
6,Code,fixed_grpo,1.07004,0.18906,0.3063,0.6013,0.775,0.775,4.8,0.6857,0.0943,0.0599,1.8076,3.7e-05,1640.691,0.10656,0.871791,0.003203,0.0,13.283616065979004,False,0.25,0.25,0.25,0.25,0.3812,0.3063,0.0
7,Code,fixed_grpo,1.16982,0.26875,0.2875,0.5648,0.725,0.725,4.3,0.7017,0.0908,0.0531,1.8248,4.5e-05,1640.691,0.107511,0.879401,0.003254,0.0,12.623126983642578,False,0.25,0.25,0.25,0.25,0.4609,0.2875,0.0
8,Code,fixed_grpo,1.0439,0.20312,0.2781,0.5921,0.775,0.775,4.275,0.703,0.0902,0.0548,1.8953,5e-05,1640.691,0.107952,0.882806,0.003295,0.0,12.304203033447266,False,0.25,0.25,0.25,0.25,0.3953,0.2781,0.0
9,Code,fixed_grpo,1.2122,0.24219,0.2672,0.56,0.775,0.775,4.025,0.7081,0.1071,0.0547,1.8675,5.4e-05,1640.691,0.108295,0.885505,0.00332,0.0,11.952880859375,False,0.25,0.25,0.25,0.25,0.4344,0.2672,0.0
10,Code,fixed_grpo,1.38825,0.25937,0.2687,0.559,0.775,0.775,4.125,0.7569,0.0918,0.0439,1.8813,5.8e-05,1640.691,0.1086,0.887914,0.00334,0.0,13.224861145019531,False,0.25,0.25,0.25,0.25,0.4516,0.2687,0.0
11,MedicalMC,fixed_grpo,0.92263,0.08359,0.2906,0.6207,0.85,0.85,4.65,0.7981,0.0551,0.0947,2.3939,6.3e-05,1640.691,0.110538,0.903676,0.003411,0.0,13.685147285461426,False,0.25,0.25,0.25,0.25,0.3422,0.2859,0.2906
12,MedicalMC,fixed_grpo,1.07004,0.10078,0.3063,0.6967,0.95,0.95,4.9,0.8636,0.0412,0.0411,2.3467,6.9e-05,1640.691,0.110983,0.907267,0.003431,0.0,13.865056037902832,False,0.25,0.25,0.25,0.25,0.3484,0.3141,0.3063
13,MedicalMC,fixed_grpo,1.03702,0.10938,0.2672,0.6258,0.925,0.925,4.275,0.8588,0.0463,0.0567,2.1883,7.3e-05,1640.691,0.111504,0.911444,0.003459,0.0,13.591694831848145,False,0.25,0.25,0.25,0.25,0.3578,0.3219,0.2672
14,MedicalMC,fixed_grpo,1.18242,0.09531,0.3016,0.6921,0.95,0.95,4.825,0.8661,0.0474,0.0507,2.2377,7.6e-05,1640.691,0.112445,0.919025,0.003503,0.0,13.507328033447266,False,0.25,0.25,0.25,0.25,0.3641,0.2875,0.3016
15,MedicalMC,fixed_grpo,1.12229,0.09062,0.2969,0.6926,0.975,0.975,4.75,0.8549,0.0419,0.0615,2.177,7.8e-05,1640.691,0.113036,0.923807,0.003528,0.0,13.466022491455078,False,0.25,0.25,0.25,0.25,0.3781,0.2641,0.2969
