cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,fixed_grpo,0.72004,0.0,0.4422,0.7291,0.85,0.85,7.0,0.5447,0.0934,0.0806,1.5423,1.3e-05,1640.691,0.097877,0.801397,0.002854,0.0,14.194207191467285,False,0.25,0.25,0.25,0.25,0.4422,0.0,0.0
2,GSM8K,fixed_grpo,0.22014,0.0,0.4313,0.733,0.9,0.9,6.875,0.4813,0.1082,0.1097,1.5324,1.8e-05,1640.691,0.096808,0.792674,0.002819,0.0,13.42584228515625,False,0.25,0.25,0.25,0.25,0.4313,0.0,0.0
3,GSM8K,fixed_grpo,0.2936,0.0,0.4828,0.7691,0.875,0.875,7.625,0.463,0.1039,0.103,1.3978,2.2e-05,1640.691,0.098655,0.807419,0.002924,0.0,13.844674110412598,False,0.25,0.25,0.25,0.25,0.4828,0.0,0.0
4,GSM8K,fixed_grpo,0.28713,0.0,0.5,0.7891,0.925,0.925,7.975,0.4964,0.0985,0.0903,1.4243,2.5e-05,1640.691,0.099461,0.813824,0.002974,0.0,13.648427963256836,False,0.25,0.25,0.25,0.25,0.5,0.0,0.0
5,GSM8K,fixed_grpo,0.23355,0.0,0.4469,0.7721,0.95,0.95,7.15,0.535,0.0992,0.0728,1.5527,2.8e-05,1640.691,0.100465,0.821972,0.003013,0.0,13.489084243774414,False,0.25,0.25,0.25,0.25,0.4469,0.0,0.0
6,Code,fixed_grpo,0.37979,0.05781,0.3078,0.599,0.775,0.775,4.675,0.6813,0.0925,0.0557,1.8802,3.6e-05,1640.691,0.105882,0.866241,0.003182,0.0,12.939857482910156,False,0.25,0.25,0.25,0.25,0.5047,0.3078,0.0
7,Code,fixed_grpo,0.62244,0.05469,0.3406,0.6076,0.725,0.725,5.25,0.6736,0.1004,0.0524,1.8248,4.3e-05,1640.691,0.106582,0.871803,0.003226,0.0,13.65754508972168,False,0.25,0.25,0.25,0.25,0.5016,0.3406,0.0
8,Code,fixed_grpo,0.70519,0.09375,0.3266,0.6018,0.75,0.75,4.825,0.6801,0.0951,0.0517,1.7953,4.7e-05,1640.691,0.106915,0.874357,0.003259,0.0,13.538593292236328,False,0.25,0.25,0.25,0.25,0.5406,0.3266,0.0
9,Code,fixed_grpo,0.82703,0.09531,0.3594,0.6497,0.775,0.775,5.45,0.6956,0.0975,0.0492,1.8353,5.1e-05,1640.691,0.107248,0.876992,0.00328,0.0,13.818589210510254,False,0.25,0.25,0.25,0.25,0.5422,0.3594,0.0
10,Code,fixed_grpo,0.75146,0.09062,0.3438,0.6283,0.8,0.8,5.225,0.6704,0.0969,0.0572,1.7353,5.5e-05,1640.691,0.107568,0.879532,0.003302,0.0,13.240389823913574,False,0.25,0.25,0.25,0.25,0.5375,0.3438,0.0
11,MedicalMC,fixed_grpo,0.78069,0.04375,0.3469,0.765,1.0,1.0,5.125,0.8141,0.0425,0.048,1.7108,6e-05,1640.691,0.108819,0.8897,0.003348,0.0,13.414649963378906,False,0.25,0.25,0.25,0.25,0.5219,0.3563,0.3469
12,MedicalMC,fixed_grpo,0.58906,0.05547,0.3547,0.6201,0.825,0.825,0.95,0.5879,0.2859,0.0431,0.7939,6.5e-05,1640.691,0.109297,0.893565,0.003368,0.0,13.752296447753906,False,0.25,0.25,0.25,0.25,0.5344,0.3672,0.3547
13,MedicalMC,fixed_grpo,0.94503,0.04766,0.4297,0.7173,0.85,0.85,3.15,0.7904,0.1564,0.0491,0.9082,6.7e-05,1640.691,0.109446,0.894651,0.003391,0.0,13.779378890991211,False,0.25,0.25,0.25,0.25,0.5031,0.3828,0.4297
14,MedicalMC,fixed_grpo,0.39983,0.01172,0.4391,0.6862,0.85,0.85,2.5,0.5051,0.2318,0.0009,0.6977,7e-05,1640.691,0.109559,0.895548,0.003398,0.0,13.940383911132812,False,0.25,0.25,0.25,0.25,0.4078,0.4062,0.4391
15,MedicalMC,fixed_grpo,-0.16093,-0.075,0.3969,0.732,0.875,0.875,5.45,0.6149,0.4904,0.0107,1.0564,7.2e-05,1640.691,0.109648,0.896194,0.003411,0.0,13.37235164642334,False,0.25,0.25,0.25,0.25,0.2625,0.3781,0.3969
