cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,nsiac,0.89131,0.0,0.665,0.9065,1.0,1.0,10.54,0.4999,0.2077,0.0454,0.9821,1.8e-05,1945.442,0.16536,0.735812,0.00509,0.0,14.577226638793945,False,0.25,0.25,0.25,0.25,0.665,0.0,0.0
2,GSM8K,nsiac,0.21062,0.0,0.6837,0.8975,0.96,0.96,10.82,0.4183,0.1416,0.0807,0.9037,2.5e-05,1945.442,0.16462,0.732595,0.005046,0.0,14.45531940460205,False,0.25,0.25,0.25,0.25,0.6837,0.0,0.0
3,GSM8K,nsiac,0.23615,0.0,0.6825,0.9048,1.0,1.0,10.9,0.4924,0.1551,0.0531,0.9099,2.8e-05,1945.442,0.179403,0.798477,0.005473,0.0,14.595061302185059,False,0.6299,0.1679,0.0181,0.1841,0.6825,0.0,0.0
4,GSM8K,nsiac,0.2721,0.0,0.6925,0.9254,0.98,0.98,11.06,0.5059,0.1435,0.0537,0.9083,3.1e-05,1945.442,0.180541,0.803456,0.005532,0.0,14.589605331420898,False,0.6282,0.1651,0.0175,0.1891,0.6925,0.0,0.0
5,GSM8K,nsiac,0.18987,0.0,0.6138,0.8799,0.96,0.96,9.8,0.5185,0.1116,0.0675,1.0195,3.7e-05,1945.442,0.182425,0.811751,0.005614,0.0,14.277111053466797,False,0.2754,0.1023,0.3359,0.2864,0.6138,0.0,0.0
6,GSM8K,nsiac,0.32787,0.0,0.6175,0.8652,1.0,1.0,9.84,0.5457,0.1042,0.0758,1.0973,4.3e-05,1945.441,0.32101,0.816581,0.181778,0.0,14.49681568145752,False,0.2494,0.1467,0.4062,0.1977,0.6175,0.0,0.0
7,GSM8K,nsiac,0.28551,0.0,0.6338,0.8684,0.98,0.98,10.14,0.4826,0.2011,0.0428,1.0553,4.6e-05,1945.441,0.322534,0.823392,0.181816,0.0,14.183043479919434,False,0.6961,0.1883,0.0562,0.0594,0.6338,0.0,0.0
8,GSM8K,nsiac,0.28214,0.0,0.5875,0.8441,0.96,0.96,9.4,0.5309,0.0863,0.0923,1.1583,4.9e-05,1945.441,0.323008,0.825505,0.18183,0.0,13.830046653747559,False,0.3282,0.3266,0.1942,0.1509,0.5875,0.0,0.0
9,GSM8K,nsiac,0.30723,0.0,0.5537,0.8504,0.96,0.96,8.82,0.5337,0.112,0.0787,1.2419,5.8e-05,1945.441,0.295158,0.829545,0.14502,0.0,14.309484481811523,False,0.1,0.2306,0.6069,0.0625,0.5537,0.0,0.0
10,GSM8K,nsiac,0.46655,0.0,0.5913,0.8803,0.96,0.96,9.46,0.5586,0.0904,0.0562,1.1343,6e-05,1945.441,0.295416,0.83068,0.145031,0.0,14.317456245422363,False,0.1577,0.5548,0.1681,0.1194,0.5913,0.0,0.0
