cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
1,GSM8K,nsiac,0.60717,0.0,0.375,0.6811,0.85,0.85,5.9,0.4636,0.1039,0.1188,1.6365,1.2e-05,1640.691,0.098327,0.804828,0.002902,0.0,14.031709671020508,False,0.25,0.25,0.25,0.25,0.375,0.0,0.0
2,GSM8K,nsiac,0.30544,0.0,0.3828,0.7329,0.925,0.925,6.125,0.5889,0.0826,0.079,1.7594,1.6e-05,1640.691,0.095269,0.780154,0.002763,0.0,13.71084976196289,False,0.25,0.25,0.25,0.25,0.3828,0.0,0.0
3,GSM8K,nsiac,0.34354,0.0,0.4156,0.7462,0.925,0.925,6.65,0.5805,0.0779,0.0778,1.6623,1.9e-05,1640.691,0.09836,0.805147,0.002897,0.0,13.838391304016113,False,0.389,0.165,0.1198,0.3262,0.4156,0.0,0.0
4,GSM8K,nsiac,0.33144,0.0,0.4641,0.7468,0.925,0.925,7.275,0.5092,0.0961,0.0871,1.4924,2.1e-05,1640.691,0.100419,0.821923,0.002968,0.0,14.047478675842285,False,0.3833,0.1678,0.1202,0.3287,0.4641,0.0,0.0
5,GSM8K,nsiac,0.36601,0.0,0.5328,0.7976,0.925,0.925,8.4,0.4983,0.0997,0.0888,1.3208,2.3e-05,1640.691,0.101091,0.827294,0.003004,0.0,14.452059745788574,False,0.4301,0.1746,0.0415,0.3538,0.5328,0.0,0.0
6,Code,nsiac,0.1051,-0.00625,0.3391,0.6444,0.9,0.9,4.825,0.65,0.0936,0.0575,1.7113,3.2e-05,1640.691,0.105691,0.864869,0.003151,0.0,13.707803726196289,False,0.3249,0.1027,0.294,0.2783,0.5266,0.3391,0.0
7,Code,nsiac,0.45284,0.02187,0.325,0.6309,0.775,0.775,4.95,0.6596,0.0946,0.061,1.8872,3.7e-05,1640.691,0.106322,0.869798,0.003201,0.0,13.035234451293945,False,0.4217,0.1513,0.1327,0.2943,0.5547,0.325,0.0
8,Code,nsiac,0.48929,0.02656,0.3141,0.6129,0.8,0.8,4.55,0.656,0.094,0.0601,1.8022,4e-05,1640.691,0.106782,0.873449,0.00323,0.0,12.84769344329834,False,0.477,0.1456,0.0484,0.3291,0.5594,0.3141,0.0
9,Code,nsiac,0.53421,0.02656,0.3141,0.6278,0.8,0.8,4.475,0.6679,0.1023,0.0574,1.8537,4.5e-05,1640.691,0.10711,0.876073,0.003249,0.0,12.493520736694336,False,0.3461,0.0888,0.3046,0.2605,0.5594,0.3141,0.0
10,Code,nsiac,0.60749,0.03437,0.325,0.631,0.85,0.85,4.85,0.6696,0.095,0.0594,1.7992,4.8e-05,1640.691,0.107316,0.877656,0.003269,0.0,13.484457969665527,False,0.0994,0.7294,0.095,0.0761,0.5672,0.325,0.0
11,MedicalMC,nsiac,0.43547,-0.00547,0.3219,0.6226,0.875,0.875,5.125,0.6272,0.0802,0.2243,2.3604,5.2e-05,1640.691,0.108172,0.884611,0.003301,0.0,13.726258277893066,False,0.0902,0.068,0.1448,0.697,0.5359,0.3109,0.3219
12,MedicalMC,nsiac,0.57996,0.00469,0.3453,0.7226,0.975,0.975,5.525,0.664,0.0725,0.2088,2.4927,5.5e-05,1640.691,0.109051,0.891767,0.003331,0.0,13.811371803283691,False,0.3948,0.3606,0.0557,0.1888,0.55,0.3172,0.3453
13,MedicalMC,nsiac,0.48824,-0.02734,0.3781,0.7134,0.975,0.975,6.05,0.6773,0.0689,0.2023,2.4557,5.6e-05,1640.69,0.109218,0.893016,0.003352,0.0,13.650995254516602,False,0.3216,0.5089,0.0072,0.1622,0.4859,0.3172,0.3781
14,MedicalMC,nsiac,0.25575,-0.03594,0.3594,0.685,0.95,0.95,5.725,0.5698,0.0755,0.2885,2.413,5.9e-05,1640.69,0.109327,0.893861,0.003363,0.0,13.265105247497559,False,0.1611,0.6152,0.1191,0.1046,0.4469,0.3391,0.3594
15,MedicalMC,nsiac,0.24433,-0.04375,0.2922,0.6671,0.925,0.925,4.625,0.6934,0.0792,0.1671,2.4307,6e-05,1640.69,0.109541,0.895569,0.003374,0.0,13.54273796081543,False,0.0221,0.9378,0.0232,0.0169,0.4734,0.2969,0.2922
